County,Topic,Indicator,AbsoluteIndexDisparity,RelativeIndexDisparity,PopulationWeightedIndexDisparity,PopulationAttributableProportion
Jones,Internet Connectivity,% HH NO COMP DEV,2.974374427791375,0.23856626131915826,0.002006678427546378,0.0
Karnes,Internet Connectivity,% HH NO COMP DEV,3.000292238875291,0.24064505652197252,0.00151428839954159,0.0
Kaufman,Internet Connectivity,% HH NO COMP DEV,5.802152205569153,0.4653744149875504,0.028927905105302056,1.0
Kendall,Internet Connectivity,% HH NO COMP DEV,8.365485538902487,0.6709722187254603,0.012709290922876709,1.0
Kenedy,Internet Connectivity,% HH NO COMP DEV,8.46229223887529,0.6787368136155214,0.00010162216140976543,0.0
Kent,Internet Connectivity,% HH NO COMP DEV,5.827707761124709,0.46742415468671467,0.00015056537342382172,0.0
Kerr,Internet Connectivity,% HH NO COMP DEV,5.292707761124709,0.4245132996802979,0.009551674401021828,1.0
Kimble,Internet Connectivity,% HH NO COMP DEV,4.8822922388752925,0.39159501749781644,0.0007179733135091529,0.0
Kinney,Internet Connectivity,% HH NO COMP DEV,18.782292238875293,1.506475175608459,0.002016445649973745,0.0
Kleberg,Internet Connectivity,% HH NO COMP DEV,2.4807077611247106,0.19897063747834642,0.0026419809514456227,1.0
Knox,Internet Connectivity,% HH NO COMP DEV,2.6872922388752905,0.21554020116307815,0.0003091582322516078,0.0
La Salle,Internet Connectivity,% HH NO COMP DEV,4.28729223887529,0.3438717301542312,0.0009802806729285788,0.0
Lamar,Internet Connectivity,% HH NO COMP DEV,1.4207537773368308,0.11395469035349486,0.002441658233016684,1.0
Lamb,Internet Connectivity,% HH NO COMP DEV,6.536292238875292,0.524257735592421,0.0029255525861556875,1.0
Lampasas,Internet Connectivity,% HH NO COMP DEV,3.5743744277913763,0.2866905846908408,0.002652336908182746,1.0
Lavaca,Internet Connectivity,% HH NO COMP DEV,6.2139589055419595,0.498404279647745,0.0043359835864109145,1.0
Lee,Internet Connectivity,% HH NO COMP DEV,1.6922922388752912,0.13573403157170488,0.00101484440516058,0.0
Leon,Internet Connectivity,% HH NO COMP DEV,0.8556255722086235,0.06862733620341432,0.00046146740838460594,0.0
Liberty,Internet Connectivity,% HH NO COMP DEV,1.2094724670070605,0.09700840685232377,0.003802389110774965,1.0
Limestone,Internet Connectivity,% HH NO COMP DEV,5.58854223887529,0.44824135646656743,0.004246451784995841,1.0
Lipscomb,Internet Connectivity,% HH NO COMP DEV,5.247707761124708,0.42090397542742164,0.0005507842118054434,0.0
Live Oak,Internet Connectivity,% HH NO COMP DEV,9.14229223887529,0.7332777134367614,0.003555567994212826,0.0
Llano,Internet Connectivity,% HH NO COMP DEV,4.008957761124709,0.32154729946630234,0.0029219965153682794,1.0
Loving,Internet Connectivity,% HH NO COMP DEV,12.467707761124709,1.0,2.7377825563007248e-05,0.0
Lubbock,Internet Connectivity,% HH NO COMP DEV,5.135349270558671,0.4118920148714981,0.05473414396508915,1.0
Lynn,Internet Connectivity,% HH NO COMP DEV,3.9056255722086224,0.31325931334279983,0.0007498953757827849,0.0
Madison,Internet Connectivity,% HH NO COMP DEV,2.0297922388752916,0.16280396346827627,0.0009370605482770788,0.0
Marion,Internet Connectivity,% HH NO COMP DEV,6.922292238875292,0.5552177169615365,0.0023097868476314558,0.0
Martin,Internet Connectivity,% HH NO COMP DEV,0.5877077611247081,0.047138397240688225,0.00010560302625780733,0.0
Mason,Internet Connectivity,% HH NO COMP DEV,1.5222922388752913,0.12209880661639487,0.00020647012068777016,0.0
Matagorda,Internet Connectivity,% HH NO COMP DEV,1.090753777336829,0.08748631249906938,0.0013568348792923556,1.0
Maverick,Internet Connectivity,% HH NO COMP DEV,8.011523008106062,0.6425818732362832,0.015912136334105865,1.0
McCulloch,Internet Connectivity,% HH NO COMP DEV,1.4243744277913777,0.11424509260897893,0.0003728902861684519,1.0
McLennan,Internet Connectivity,% HH NO COMP DEV,2.1142594852626395,0.16957884526737677,0.01890297085940117,1.0
McMullen,Internet Connectivity,% HH NO COMP DEV,5.047707761124709,0.40486253430352753,0.00010391489851086578,0.0
Medina,Internet Connectivity,% HH NO COMP DEV,1.1695649661480196,0.09380753772516348,0.002036458883237184,1.0
Menard,Internet Connectivity,% HH NO COMP DEV,9.952292238875293,0.7982455499885328,0.0006699686594680065,0.0
Midland,Internet Connectivity,% HH NO COMP DEV,6.094464517881466,0.488819968726287,0.03554458162441089,1.0
Milam,Internet Connectivity,% HH NO COMP DEV,0.7137208103038617,0.05724555178693706,0.0006061862910808692,1.0
Mills,Internet Connectivity,% HH NO COMP DEV,1.7522922388752917,0.14054646390887315,0.00026790701385297563,0.0
Mitchell,Internet Connectivity,% HH NO COMP DEV,0.8972922388752895,0.07196930310422556,0.00027677443134758377,1.0
Montague,Internet Connectivity,% HH NO COMP DEV,2.6477077611247086,0.21236524081679786,0.0018137262019751702,1.0
Montgomery,Internet Connectivity,% HH NO COMP DEV,8.584549866387867,0.6885427562839712,0.18274764156175372,1.0
Moore,Internet Connectivity,% HH NO COMP DEV,6.476041094458043,0.5194251596633382,0.004745724711665948,1.0
Morris,Internet Connectivity,% HH NO COMP DEV,1.1410410944580427,0.0915197176834621,0.00046874498284955434,0.0
Motley,Internet Connectivity,% HH NO COMP DEV,0.03229223887529109,0.002590070243383537,1.1777789417563358e-06,0.0
Nacogdoches,Internet Connectivity,% HH NO COMP DEV,2.8794724670070604,0.2309544402368398,0.006387545047129736,1.0
Navarro,Internet Connectivity,% HH NO COMP DEV,0.5635410944580403,0.04520005643821759,0.0010175173220313134,1.0
Newton,Internet Connectivity,% HH NO COMP DEV,1.1842922388752903,0.0949887711170137,0.0004964274880680146,0.0
Nolan,Internet Connectivity,% HH NO COMP DEV,0.7682922388752917,0.06162257357931401,0.00038850567079029195,1.0
Nueces,Internet Connectivity,% HH NO COMP DEV,2.6085410944580403,0.20922379193003512,0.031609941337196114,1.0
Ochiltree,Internet Connectivity,% HH NO COMP DEV,5.261041094458043,0.4219734048356813,0.0018078192720662892,1.0
Oldham,Internet Connectivity,% HH NO COMP DEV,6.897707761124709,0.5532458646995483,0.0004160600579736944,0.0
Orange,Internet Connectivity,% HH NO COMP DEV,3.374374427791375,0.2706491435669466,0.009818891402923116,1.0
Palo Pinto,Internet Connectivity,% HH NO COMP DEV,3.228707761124708,0.2589656272817103,0.0031471471425794342,1.0
Panola,Internet Connectivity,% HH NO COMP DEV,2.8480065245895787,0.22843064492335044,0.002197769335388702,1.0
Parker,Internet Connectivity,% HH NO COMP DEV,8.444604312848845,0.6773181144957363,0.04294616000619935,1.0
Parmer,Internet Connectivity,% HH NO COMP DEV,0.6327077611247081,0.0507477214935644,0.0002142440032931533,0.0
Pecos,Internet Connectivity,% HH NO COMP DEV,1.5782922388752905,0.12659041013108516,0.0008227413459361559,1.0
Polk,Internet Connectivity,% HH NO COMP DEV,1.1007846842016313,0.08829086350852434,0.001893092344624315,1.0
Potter,Internet Connectivity,% HH NO COMP DEV,2.7477077611247083,0.22038596137874492,0.011174108100921662,1.0
Presidio,Internet Connectivity,% HH NO COMP DEV,13.21729223887529,1.0601220763361043,0.0027803929120688116,0.0
Rains,Internet Connectivity,% HH NO COMP DEV,0.3089589055419566,0.024780730464770334,0.0001289464806950418,0.0
Randall,Internet Connectivity,% HH NO COMP DEV,7.274980488397436,0.5835058559105304,0.035133535653966284,1.0
Reagan,Internet Connectivity,% HH NO COMP DEV,8.25770776112471,0.6623276643420285,0.0009590705299186812,0.0
Real,Internet Connectivity,% HH NO COMP DEV,2.6822922388752914,0.21513916513498088,0.00025382402048561113,0.0
Red River,Internet Connectivity,% HH NO COMP DEV,8.716292238875292,0.699109443842867,0.0034652546409584552,0.0
Reeves,Internet Connectivity,% HH NO COMP DEV,9.34979223887529,0.7499207086028016,0.0047311580189057555,1.0
Refugio,Internet Connectivity,% HH NO COMP DEV,4.092292238875293,0.3282313250584347,0.0009465059125352322,0.0
Roberts,Internet Connectivity,% HH NO COMP DEV,4.257707761124708,0.34149884186414564,0.00012081301503951017,0.0
Robertson,Internet Connectivity,% HH NO COMP DEV,4.408958905541956,0.3536302735046001,0.002534922490951063,0.0
Rockwall,Internet Connectivity,% HH NO COMP DEV,10.229087071469536,0.8204464900408263,0.037841168539314615,1.0
Runnels,Internet Connectivity,% HH NO COMP DEV,3.247292238875291,0.26045623630998177,0.001103034086007368,0.0
Rusk,Internet Connectivity,% HH NO COMP DEV,0.5487208103038625,0.04401136285972447,0.0009830390276150027,1.0
Sabine,Internet Connectivity,% HH NO COMP DEV,2.047707761124709,0.1642409174451155,0.0006951399469885261,0.0
San Augustine,Internet Connectivity,% HH NO COMP DEV,3.8956255722086244,0.3124572412866053,0.001058339656175344,0.0
San Jacinto,Internet Connectivity,% HH NO COMP DEV,1.217707761124709,0.09766893678095481,0.0011448740195770999,0.0
San Patricio,Internet Connectivity,% HH NO COMP DEV,0.03041723887529102,0.002439681732847024,7.17557055241485e-05,1.0
San Saba,Internet Connectivity,% HH NO COMP DEV,0.4072922388752911,0.03266777235068504,8.007429442184788e-05,0.0
Schleicher,Internet Connectivity,% HH NO COMP DEV,7.032292238875291,0.5640405095796783,0.0005913881058273439,0.0
Scurry,Internet Connectivity,% HH NO COMP DEV,3.2027077611247083,0.25688023993560405,0.0018606210760784114,1.0
Shackelford,Internet Connectivity,% HH NO COMP DEV,4.50229223887529,0.3611162793624174,0.00047965353524993365,0.0
Shelby,Internet Connectivity,% HH NO COMP DEV,0.9980065245895773,0.08004731452732955,0.0008225738657046854,1.0
Sherman,Internet Connectivity,% HH NO COMP DEV,1.5377077611247092,0.12333524257918546,0.00014677878759786987,0.0
Smith,Internet Connectivity,% HH NO COMP DEV,4.972707761124709,0.39884699388206724,0.039835761701040584,1.0
Somervell,Internet Connectivity,% HH NO COMP DEV,4.434374427791376,0.3556687815235855,0.0014005174295294743,0.0
Starr,Internet Connectivity,% HH NO COMP DEV,6.82229223887529,0.5471969963995894,0.015430495833510348,1.0
Stephens,Internet Connectivity,% HH NO COMP DEV,3.1710410944580403,0.2543403450909874,0.0009902009728059412,1.0
Sterling,Internet Connectivity,% HH NO COMP DEV,1.8477077611247097,0.1481994763212214,8.698007112870237e-05,0.0
Stonewall,Internet Connectivity,% HH NO COMP DEV,1.3322922388752918,0.10685943754869548,5.691165478135498e-05,0.0
Sutton,Internet Connectivity,% HH NO COMP DEV,10.46229223887529,0.8391512248544627,0.001210449782862913,0.0
Swisher,Internet Connectivity,% HH NO COMP DEV,1.7589589055419594,0.14108117861300304,0.0004207102954215851,0.0
Tarrant,Internet Connectivity,% HH NO COMP DEV,7.44991758255328,0.5975370713919609,0.5395081339676824,1.0
Taylor,Internet Connectivity,% HH NO COMP DEV,3.0055126391734905,0.24106377024210615,0.014767881617401581,1.0
Terrell,Internet Connectivity,% HH NO COMP DEV,6.152292238875292,0.49345816863454417,0.0001604290135042711,0.0
Terry,Internet Connectivity,% HH NO COMP DEV,0.634374427791375,0.05088140016959687,0.00025751319444272056,1.0
Throckmorton,Internet Connectivity,% HH NO COMP DEV,0.1522922388752903,0.012214934917719956,7.524413042418523e-06,0.0
Titus,Internet Connectivity,% HH NO COMP DEV,1.1388188722358183,0.091341479448752,0.001220942881264749,1.0
Tom Green,Internet Connectivity,% HH NO COMP DEV,2.0710410944580406,0.16611241890956968,0.008527332231892695,1.0
Travis,Internet Connectivity,% HH NO COMP DEV,8.607397416297122,0.6903752944174439,0.38102828653109566,1.0
Trinity,Internet Connectivity,% HH NO COMP DEV,5.00829223887529,0.4017011254058696,0.002337355637942309,0.0
Tyler,Internet Connectivity,% HH NO COMP DEV,5.168958905541958,0.414587749775398,0.003511209666206889,0.0
Upshur,Internet Connectivity,% HH NO COMP DEV,0.829707761124709,0.0665485410006002,0.0011641149555780498,1.0
Upton,Internet Connectivity,% HH NO COMP DEV,0.2727077611247086,0.021873127470554997,3.0952473673249425e-05,0.0
Uvalde,Internet Connectivity,% HH NO COMP DEV,9.745625572208622,0.7816693941605086,0.008213744218806659,1.0
Val Verde,Internet Connectivity,% HH NO COMP DEV,0.9858636674467185,0.07907336988766442,0.0016096387773481893,1.0
Van Zandt,Internet Connectivity,% HH NO COMP DEV,1.7384220468389966,0.1394339745642365,0.0035514336849118656,0.0
Victoria,Internet Connectivity,% HH NO COMP DEV,1.0589077611247095,0.08493203252858292,0.003317810998919458,1.0
Walker,Internet Connectivity,% HH NO COMP DEV,1.4360410944580426,0.11518084334120594,0.003764372488152249,1.0
Waller,Internet Connectivity,% HH NO COMP DEV,6.842253215670163,0.5487980105697412,0.013333186795880605,1.0
Ward,Internet Connectivity,% HH NO COMP DEV,0.32229223887529024,0.025850159873029965,0.00012876101996291264,1.0
Washington,Internet Connectivity,% HH NO COMP DEV,5.204514461097515,0.41743956153075706,0.006393758990476542,1.0
Webb,Internet Connectivity,% HH NO COMP DEV,3.4701183258318142,0.2783284940838857,0.03180338149509969,1.0
Wharton,Internet Connectivity,% HH NO COMP DEV,2.665625572208624,0.2138023783746563,0.0038019949410851477,1.0
Wheeler,Internet Connectivity,% HH NO COMP DEV,0.13770776112470884,0.011045154711926472,2.3577151123555582e-05,0.0
Wichita,Internet Connectivity,% HH NO COMP DEV,1.6247532156701627,0.13031691525015293,0.007210845697168235,1.0
Wilbarger,Internet Connectivity,% HH NO COMP DEV,0.3402077611247094,0.027287113849869333,0.0001504279058128919,1.0
Willacy,Internet Connectivity,% HH NO COMP DEV,3.367292238875292,0.2700811009843183,0.0023296456198227014,1.0
Williamson,Internet Connectivity,% HH NO COMP DEV,9.512522575939524,0.7629728542082383,0.19877304018189457,1.0
Wilson,Internet Connectivity,% HH NO COMP DEV,5.451041094458042,0.4372127739033807,0.009305315295827758,1.0
Winkler,Internet Connectivity,% HH NO COMP DEV,4.712292238875291,0.37795979254250633,0.0012596728945473564,1.0
Wise,Internet Connectivity,% HH NO COMP DEV,5.790832761124709,0.4644665139794967,0.013636409721158961,1.0
Wood,Internet Connectivity,% HH NO COMP DEV,1.2360410944580416,0.09913940221731173,0.0019017784996377437,1.0
Yoakum,Internet Connectivity,% HH NO COMP DEV,3.512707761124709,0.28174447367764005,0.0009273134657355202,0.0
Young,Internet Connectivity,% HH NO COMP DEV,2.2137077611247094,0.17755531357794765,0.001357076372265769,1.0
Zapata,Internet Connectivity,% HH NO COMP DEV,7.6322922388752925,0.6121648329513608,0.003637125887648856,1.0
Zavala,Internet Connectivity,% HH NO COMP DEV,1.2222922388752906,0.09803664493055361,0.0004055401825452135,1.0
Anderson,Internet Connectivity,% HH NO INTERNET,1.7073519301946796,0.0860626322902195,0.00339311800145534,1.0
Andrews,Internet Connectivity,% HH NO INTERNET,10.08348140313865,0.5082788948524729,0.006438567289629809,1.0
Angelina,Internet Connectivity,% HH NO INTERNET,6.42752902218627,0.3239929958131457,0.019053072469870994,1.0
Aransas,Internet Connectivity,% HH NO INTERNET,7.9430268576841065,0.40038482262192904,0.006494450895536021,1.0
Archer,Internet Connectivity,% HH NO INTERNET,3.838481403138651,0.19348665480672145,0.0011273676528608739,1.0
Armstrong,Internet Connectivity,% HH NO INTERNET,5.948481403138651,0.299845602204085,0.00037717286366488066,0.0
Atascosa,Internet Connectivity,% HH NO INTERNET,4.720789095446342,0.2379612128325238,0.007933678730525372,1.0
Austin,Internet Connectivity,% HH NO INTERNET,2.2647314031386507,0.1141585062443513,0.0023441272824819307,1.0
Bailey,Internet Connectivity,% HH NO INTERNET,4.446518596861349,0.2241360367511731,0.0010533028512625304,1.0
Bandera,Internet Connectivity,% HH NO INTERNET,7.041338545995796,0.35493334408559035,0.0050374932586782035,0.0
Bastrop,Internet Connectivity,% HH NO INTERNET,5.184671879329127,0.2613441913204535,0.01729383808199419,1.0
Baylor,Internet Connectivity,% HH NO INTERNET,0.7765185968613473,0.03914203819746476,9.231822891575325e-05,0.0
Bee,Internet Connectivity,% HH NO INTERNET,9.29929637463912,0.46875041419087027,0.00990608602102507,1.0
Bell,Internet Connectivity,% HH NO INTERNET,9.829644193836325,0.4954837013019139,0.12500594030149872,1.0
Bexar,Internet Connectivity,% HH NO INTERNET,6.453884628945103,0.32532150509887475,0.44494213388431486,1.0
Blanco,Internet Connectivity,% HH NO INTERNET,9.075981403138652,0.45749375764733374,0.0035419235689704057,0.0
Borden,Internet Connectivity,% HH NO INTERNET,8.178481403138651,0.41225339969039826,0.0001770656808926771,0.0
Bosque,Internet Connectivity,% HH NO INTERNET,1.2929471682899205,0.06517369661598005,0.0008089448436096838,0.0
Bowie,Internet Connectivity,% HH NO INTERNET,4.6426724430151936,0.23402358016580216,0.014797331270869974,1.0
Brazoria,Internet Connectivity,% HH NO INTERNET,11.739635249292498,0.5917607810159888,0.14985322616761906,1.0
Brazos,Internet Connectivity,% HH NO INTERNET,10.491021085678335,0.5288217818939784,0.08417548765646785,1.0
Brewster,Internet Connectivity,% HH NO INTERNET,3.35151859686135,0.16894027968950817,0.0010977297330760855,1.0
Briscoe,Internet Connectivity,% HH NO INTERNET,6.01151859686135,0.3030231233278907,0.00029598415338134246,0.0
Brooks,Internet Connectivity,% HH NO INTERNET,17.266518596861346,0.8703548545872873,0.004192035666592242,1.0
Brown,Internet Connectivity,% HH NO INTERNET,0.1438262891690414,0.007249863850278711,0.00018799167500060498,1.0
Burleson,Internet Connectivity,% HH NO INTERNET,2.4315185968613484,0.12256576234089456,0.0014718304287708013,0.0
Burnet,Internet Connectivity,% HH NO INTERNET,6.584481403138652,0.3319045076755179,0.011099430690438712,1.0
Caldwell,Internet Connectivity,% HH NO INTERNET,0.4351549604977123,0.021934892679278683,0.0006850592087255597,1.0
Calhoun,Internet Connectivity,% HH NO INTERNET,4.412231403138652,0.2224077192945117,0.003043801478097478,1.0
Callahan,Internet Connectivity,% HH NO INTERNET,0.41485193019467914,0.02091147612382495,0.00019511900602323608,0.0
Cameron,Internet Connectivity,% HH NO INTERNET,7.101685263528012,0.35797524614986165,0.10258725694469398,1.0
Camp,Internet Connectivity,% HH NO INTERNET,4.828185263528017,0.2433747405063045,0.0020647797418931256,0.0
Carson,Internet Connectivity,% HH NO INTERNET,2.1984814031386506,0.11081903692441036,0.0004380331576623196,0.0
Cass,Internet Connectivity,% HH NO INTERNET,4.43262970797246,0.22343593836124837,0.004327500672859389,1.0
Castro,Internet Connectivity,% HH NO INTERNET,2.638185263528019,0.1329832263829746,0.0006672123330418631,0.0
Chambers,Internet Connectivity,% HH NO INTERNET,8.361338545995794,0.4214706950640357,0.013360531511340106,1.0
Cherokee,Internet Connectivity,% HH NO INTERNET,1.3649099745672224,0.06880113184224271,0.002360860354482681,1.0
Childress,Internet Connectivity,% HH NO INTERNET,4.28151859686135,0.21581886787886748,0.000978960541394891,1.0
Clay,Internet Connectivity,% HH NO INTERNET,1.2851480698053201,0.06478056680296086,0.0004505587525534448,0.0
